COD_VAR;LIB_VAR;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
IRIS;Code IRIS du lieu de résidence;561210401;Paul Guieysse (561210401);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210402;Manio (561210402);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210403;Étienne Dolet (561210403);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210404;Keryado (561210404);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210501;Saint-Armel (561210501);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210502;Parc du Scorff (561210502);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210601;Kerletu (561210601);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210602;Bourgneuf (561210602);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210603;Z.A. Nord-Ouest (561210603);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210701;Kervenanec Nord (561210701);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210702;Kervenanec Sud (561210702);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210703;Kreisker (561210703);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210704;Le Ter (561210704);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210901;Zone Portuaire (561210901);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210902;Merville (561210902);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210903;Polygone (561210903);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210904;Chant des Oiseaux (561210904);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210905;Nouvelle Ville (561210905);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210906;Quai de Rohan (561210906);CHAR;9
IRIS;Code IRIS du lieu de résidence;561620101;Lomener-Kerroch-Kerpape (561620101);CHAR;9
IRIS;Code IRIS du lieu de résidence;561620102;Kervam-Saint-Déron (561620102);CHAR;9
IRIS;Code IRIS du lieu de résidence;561620103;Keraude-Breuzent-Kerabus (561620103);CHAR;9
IRIS;Code IRIS du lieu de résidence;561620105;Le Fort Bloqué-Le Courégant-Lannenec (561620105);CHAR;9
IRIS;Code IRIS du lieu de résidence;561620106;Centre Ville Sud-Ouest (561620106);CHAR;9
IRIS;Code IRIS du lieu de résidence;561620107;Centre Ville Sud-Est (561620107);CHAR;9
IRIS;Code IRIS du lieu de résidence;561620108;Centre Ville Nord-Est (561620108);CHAR;9
IRIS;Code IRIS du lieu de résidence;561620109;Centre Ville Nord-Ouest (561620109);CHAR;9
IRIS;Code IRIS du lieu de résidence;561650101;Urbain et Villages Nord (561650101);CHAR;9
IRIS;Code IRIS du lieu de résidence;561650102;Urbain Sud (561650102);CHAR;9
IRIS;Code IRIS du lieu de résidence;561650103;Villages Sud (561650103);CHAR;9
IRIS;Code IRIS du lieu de résidence;561650201;Monterrein (561650201);CHAR;9
IRIS;Code IRIS du lieu de résidence;561770101;Ouest (561770101);CHAR;9
IRIS;Code IRIS du lieu de résidence;561770102;Est (561770102);CHAR;9
IRIS;Code IRIS du lieu de résidence;561780101;Centre Ville (561780101);CHAR;9
IRIS;Code IRIS du lieu de résidence;561780102;Château Gaillard (561780102);CHAR;9
IRIS;Code IRIS du lieu de résidence;561780103;Keropert (561780103);CHAR;9
IRIS;Code IRIS du lieu de résidence;561780104;Kerjalotte (561780104);CHAR;9
IRIS;Code IRIS du lieu de résidence;561780105;Tréleau-Four à Chaux (561780105);CHAR;9
IRIS;Code IRIS du lieu de résidence;561840101;Zone Rurale (561840101);CHAR;9
IRIS;Code IRIS du lieu de résidence;561840102;Zone Urbaine (561840102);CHAR;9
IRIS;Code IRIS du lieu de résidence;561850102;Sud RN (561850102);CHAR;9
IRIS;Code IRIS du lieu de résidence;561850103;Le Ronquédo (561850103);CHAR;9
IRIS;Code IRIS du lieu de résidence;561850104;Golf (561850104);CHAR;9
IRIS;Code IRIS du lieu de résidence;561850105;Secteur Croizamus (561850105);CHAR;9
IRIS;Code IRIS du lieu de résidence;561850106;Secteur Kerzec Kerdual (561850106);CHAR;9
IRIS;Code IRIS du lieu de résidence;561860101;Ouest (561860101);CHAR;9
IRIS;Code IRIS du lieu de résidence;561860102;Est (561860102);CHAR;9
IRIS;Code IRIS du lieu de résidence;562060101;Centre Bourg (562060101);CHAR;9
IRIS;Code IRIS du lieu de résidence;562060102;Péri Centre (562060102);CHAR;9
IRIS;Code IRIS du lieu de résidence;562060103;Berval Lesvellec (562060103);CHAR;9
IRIS;Code IRIS du lieu de résidence;562400101;Golfe Nord (562400101);CHAR;9
IRIS;Code IRIS du lieu de résidence;562400102;Campagne-Atlantique (562400102);CHAR;9
IRIS;Code IRIS du lieu de résidence;562430101;Centre Bourg (562430101);CHAR;9
IRIS;Code IRIS du lieu de résidence;562430102;Poulfranc et Marais (562430102);CHAR;9
IRIS;Code IRIS du lieu de résidence;562430103;Presqu'île et Villages (562430103);CHAR;9
IRIS;Code IRIS du lieu de résidence;562510101;Centre Ville (562510101);CHAR;9
IRIS;Code IRIS du lieu de résidence;562510102;Villages (562510102);CHAR;9
IRIS;Code IRIS du lieu de résidence;562510201;Noyalo (562510201);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600101;Zone Rurale Nord-Ouest (562600101);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600103;Ménimur 1 (562600103);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600104;Saint-Guen-Bilaire-Ménimur Pavillonnaire (562600104);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600105;Ménimur 2 (562600105);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600106;Zone d'Activités de Kerlann (562600106);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600107;Le Pargo-La Mare-Bois de Vincin (562600107);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600108;Le Bondon (562600108);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600109;Rohan (562600109);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600110;Kerouer-Nord Gare (562600110);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600111;Grande Murailles-Boismoreau (562600111);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600112;Caserne-Centre Hospitalier (562600112);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600113;Zone Rurale Nord-Est (562600113);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600115;Beaupré-La Lande Le Hesqueno-Grasdor (562600115);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600116;Bernus-Kergypt-Keruzen-Campen (562600116);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600117;Ouest Péri Centre Ville (562600117);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600118;Intra-Muros (562600118);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600119;Est Péri Centre Ville (562600119);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600121;Kercado 1 (562600121);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600122;Kercado 2 (562600122);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600123;Cliscouët (562600123);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600124;Conleau (562600124);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600125;Trussac (562600125);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600126;Rive Gauche du Port (562600126);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600127;Tohannic (562600127);CHAR;9
IRIS;Code IRIS du lieu de résidence;562600128;Parc des Expos-Aquarium-Arcal (562600128);CHAR;9
IRIS;Code IRIS du lieu de résidence;56260XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;570190101;Centre (570190101);CHAR;9
IRIS;Code IRIS du lieu de résidence;570190102;Est (570190102);CHAR;9
IRIS;Code IRIS du lieu de résidence;570190103;Ouest (570190103);CHAR;9
IRIS;Code IRIS du lieu de résidence;570320103;Sud (570320103);CHAR;9
IRIS;Code IRIS du lieu de résidence;570320104;Nord (570320104);CHAR;9
IRIS;Code IRIS du lieu de résidence;570580101;La Cité Cévennes Artois (570580101);CHAR;9
IRIS;Code IRIS du lieu de résidence;570580102;Village La Cité Vergers (570580102);CHAR;9
IRIS;Code IRIS du lieu de résidence;570580103;La Cité Liberté Roses (570580103);CHAR;9
IRIS;Code IRIS du lieu de résidence;570580104;La Cité Liberté Marchands (570580104);CHAR;9
IRIS;Code IRIS du lieu de résidence;570890101;Est (570890101);CHAR;9
IRIS;Code IRIS du lieu de résidence;570890102;Ouest (570890102);CHAR;9
IRIS;Code IRIS du lieu de résidence;571600102;Cité Maroc (571600102);CHAR;9
IRIS;Code IRIS du lieu de résidence;571600103;Neuland Sud Breckelberg (571600103);CHAR;9
IRIS;Code IRIS du lieu de résidence;571600105;Breckelberg (571600105);CHAR;9
IRIS;Code IRIS du lieu de résidence;571600106;Houvergarten Centre Ville (571600106);CHAR;9
IRIS;Code IRIS du lieu de résidence;571600107;Bellevue-Garang (571600107);CHAR;9
IRIS;Code IRIS du lieu de résidence;571600108;Beau-Site Fatima (571600108);CHAR;9
IRIS;Code IRIS du lieu de résidence;57160XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;572060101;Bouvreuils Cerisaie Hêtres (572060101);CHAR;9
IRIS;Code IRIS du lieu de résidence;572060102;Cités Bosment Oury Sud (572060102);CHAR;9
IRIS;Code IRIS du lieu de résidence;572060103;Rémelange Ouest (572060103);CHAR;9
IRIS;Code IRIS du lieu de résidence;572060104;Zone de Forêts (572060104);CHAR;9
IRIS;Code IRIS du lieu de résidence;572060105;Rémelange Est (572060105);CHAR;9
IRIS;Code IRIS du lieu de résidence;572060106;Le Haut Chemin (572060106);CHAR;9
IRIS;Code IRIS du lieu de résidence;572060107;Budange Édange Les Chênes (572060107);CHAR;9
IRIS;Code IRIS du lieu de résidence;572060108;Morlange Bel-Air Bertrand Nord (572060108);CHAR;9
IRIS;Code IRIS du lieu de résidence;572070101;Sud (572070101);CHAR;9
IRIS;Code IRIS du lieu de résidence;572070102;Centre (572070102);CHAR;9
IRIS;Code IRIS du lieu de résidence;572070103;Nord (572070103);CHAR;9
IRIS;Code IRIS du lieu de résidence;572090101;Nord (572090101);CHAR;9
IRIS;Code IRIS du lieu de résidence;572090102;Sud (572090102);CHAR;9
IRIS;Code IRIS du lieu de résidence;572210101;Sollac Ébange Elsa Sainte-Agathe (572210101);CHAR;9
IRIS;Code IRIS du lieu de résidence;572210102;Collège Languedoc Écoles (572210102);CHAR;9
IRIS;Code IRIS du lieu de résidence;572210103;Centre Ville (572210103);CHAR;9
IRIS;Code IRIS du lieu de résidence;572210105;Limousin Aquitaine Oury Sud (572210105);CHAR;9
IRIS;Code IRIS du lieu de résidence;572210106;Poncelet-Le Bon Robert-Luxembourg (572210106);CHAR;9
IRIS;Code IRIS du lieu de résidence;572270101;Quartier du Bruch (572270101);CHAR;9
IRIS;Code IRIS du lieu de résidence;572270102;Marienau Ouest-Kobenberg (572270102);CHAR;9
IRIS;Code IRIS du lieu de résidence;572270103;Marienau Est (572270103);CHAR;9
IRIS;Code IRIS du lieu de résidence;572270104;Wiesberg 1-Hommel (572270104);CHAR;9
IRIS;Code IRIS du lieu de résidence;572270105;Wiesberg 2 (572270105);CHAR;9
IRIS;Code IRIS du lieu de résidence;572270106;Bellevue 1 (572270106);CHAR;9
IRIS;Code IRIS du lieu de résidence;572270107;Cité du Kreutzberg (572270107);CHAR;9
IRIS;Code IRIS du lieu de résidence;572270108;Bellevue 2 (572270108);CHAR;9
IRIS;Code IRIS du lieu de résidence;572270109;Centre (572270109);CHAR;9
IRIS;Code IRIS du lieu de résidence;572270110;Centre-La Petite Forêt (572270110);CHAR;9
IRIS;Code IRIS du lieu de résidence;572400101;Cité de la Chapelle 1 (572400101);CHAR;9
IRIS;Code IRIS du lieu de résidence;572400102;Cité de la Chapelle 2 (572400102);CHAR;9
IRIS;Code IRIS du lieu de résidence;572400103;Sainte-Barbe (572400103);CHAR;9
IRIS;Code IRIS du lieu de résidence;572400104;Quartier Sainte-Marie Hessellach (572400104);CHAR;9
IRIS;Code IRIS du lieu de résidence;572400105;Freyming-Merlebach Nord (572400105);CHAR;9
IRIS;Code IRIS du lieu de résidence;572400106;Cités Sainte-Fontaine Hochwald Reumeaux (572400106);CHAR;9
IRIS;Code IRIS du lieu de résidence;57240XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;572690101;Centre (572690101);CHAR;9
IRIS;Code IRIS du lieu de résidence;572690102;Est (572690102);CHAR;9
IRIS;Code IRIS du lieu de résidence;572690103;Sud-Ouest (572690103);CHAR;9
IRIS;Code IRIS du lieu de résidence;572830101;Sud-Est (572830101);CHAR;9
IRIS;Code IRIS du lieu de résidence;572830102;Nord-Est (572830102);CHAR;9
IRIS;Code IRIS du lieu de résidence;572830103;Nord-Ouest (572830103);CHAR;9
IRIS;Code IRIS du lieu de résidence;572830104;Zone Industrielle (572830104);CHAR;9
IRIS;Code IRIS du lieu de résidence;573060101;Le Konacker (573060101);CHAR;9
IRIS;Code IRIS du lieu de résidence;573060102;1re Zone Forêts et Champs (573060102);CHAR;9
IRIS;Code IRIS du lieu de résidence;573060103;Marspich La Vierge (573060103);CHAR;9
IRIS;Code IRIS du lieu de résidence;573060104;Cité du Bruhl (573060104);CHAR;9
IRIS;Code IRIS du lieu de résidence;573060105;Faubourg Sainte-Catherine Pâtural (573060105);CHAR;9
IRIS;Code IRIS du lieu de résidence;573060106;Cités du Gargan Bellevue La Cerisaie (573060106);CHAR;9
IRIS;Code IRIS du lieu de résidence;573060108;Saint-Nicolas en Forêt (573060108);CHAR;9
IRIS;Code IRIS du lieu de résidence;573060110;2e Zone Forêts et Champs (573060110);CHAR;9
IRIS;Code IRIS du lieu de résidence;573230101;Nord (573230101);CHAR;9
IRIS;Code IRIS du lieu de résidence;573230102;Sud-Ouest (573230102);CHAR;9
IRIS;Code IRIS du lieu de résidence;573230103;Sud-Est (573230103);CHAR;9
IRIS;Code IRIS du lieu de résidence;573320101;Cité de la Chapelle (573320101);CHAR;9
IRIS;Code IRIS du lieu de résidence;573320102;Lotissement Langenberg Cité Riviera (573320102);CHAR;9
IRIS;Code IRIS du lieu de résidence;573320103;Cité des Chênes (573320103);CHAR;9
IRIS;Code IRIS du lieu de résidence;573320104;Hombourg-Haut Hombourg-Bas Hellering (573320104);CHAR;9
IRIS;Code IRIS du lieu de résidence;573360101;Nord (573360101);CHAR;9
IRIS;Code IRIS du lieu de résidence;573360102;Est (573360102);CHAR;9
IRIS;Code IRIS du lieu de résidence;573360103;Ouest (573360103);CHAR;9
IRIS;Code IRIS du lieu de résidence;574330101;Routes de Metz-Thionville Ouest (574330101);CHAR;9
IRIS;Code IRIS du lieu de résidence;574330102;Cité Les Écarts Les Quatre Chemins (574330102);CHAR;9
IRIS;Code IRIS du lieu de résidence;574330103;Route de Thionville Est-Rue des Prés Nord (574330103);CHAR;9
IRIS;Code IRIS du lieu de résidence;574330104;Brieux (574330104);CHAR;9
IRIS;Code IRIS du lieu de résidence;57433XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;574430101;Silvange (574430101);CHAR;9
IRIS;Code IRIS du lieu de résidence;574430102;Marange (574430102);CHAR;9
IRIS;Code IRIS du lieu de résidence;574470103;Le Hameau du Golf (574470103);CHAR;9
IRIS;Code IRIS du lieu de résidence;574470104;Centre Ville Croix Saint-Joseph (574470104);CHAR;9
IRIS;Code IRIS du lieu de résidence;574470105;Marly Sud-Est (574470105);CHAR;9
IRIS;Code IRIS du lieu de résidence;574470107;La Seille-Rive Gauche (574470107);CHAR;9
IRIS;Code IRIS du lieu de résidence;57447XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;574630101;Devant les Ponts-Frières-Lenotre (574630101);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630102;Devant les Ponts-Roussel-Sous les Vignes (574630102);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630103;Devant les Ponts-Paquet-Petite Île (574630103);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630201;Patrotte Route de Thionville (574630201);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630203;Fournel-Théodore de Gargan-Dassenoy (574630203);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630204;Route de Woippy Périgot (574630204);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630301;Port-Île du Saulcy (574630301);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630302;Belle-Isle Pontiffroy Chambière (574630302);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630303;Les Îles-Fort Gambetta (574630303);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630401;Metz Centre Esplanade (574630401);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630402;Metz Centre Saint-Thiébault (574630402);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630403;Ancienne Ville Nord (574630403);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630404;Ancienne Ville Sud (574630404);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630501;Bellecroix Terrasse Lyon (574630501);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630502;Bellecroix Trois Rois Europe (574630502);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630601;Vallières Les Bordes (574630601);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630602;Vallières Dunant Mélèzes (574630602);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630603;Vallières Marroniers Tilleuls (574630603);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630604;Vallières Jacinthes Tulipes (574630604);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630701;Centre Gare (574630701);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630702;Nouvelle Ville Nord (574630702);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630703;Nouvelle Ville Bouteiller (574630703);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630704;Nouvelle Ville Sud (574630704);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630801;Argonne Lagneau (574630801);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630802;Lothaire Nord Hall aux Marchandises (574630802);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630803;Saint-Livier Dom Calmet (574630803);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630804;Pierne-Sadoul (574630804);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630805;Saint-André-Sainte-Chrétienne (574630805);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630806;Hannaux-Frécot (574630806);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630807;Méjanès-Pfister (574630807);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630901;Route de Borny-Pont Rouge (574630901);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630902;de Villeneuve Vosges Lorraine (574630902);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630903;Seille-Trois Évêchés-Chabert (574630903);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630904;Hestaux Macherez Liédot (574630904);CHAR;9
IRIS;Code IRIS du lieu de résidence;574630905;Hauts Peupliers Peltre Deportes (574630905);CHAR;9
IRIS;Code IRIS du lieu de résidence;574631001;Bridoux Claude Bernard (574631001);CHAR;9
IRIS;Code IRIS du lieu de résidence;574631002;Schweitzer Béarn Roussillon (574631002);CHAR;9
IRIS;Code IRIS du lieu de résidence;574631003;Dauphiné Nord (574631003);CHAR;9
IRIS;Code IRIS du lieu de résidence;574631004;Ruisseau Limousin (574631004);CHAR;9
IRIS;Code IRIS du lieu de résidence;574631005;Hainaut Boulonnais Normandie (574631005);CHAR;9
IRIS;Code IRIS du lieu de résidence;574631006;Maine Flandre Champagne (574631006);CHAR;9
IRIS;Code IRIS du lieu de résidence;574631007;Bon Pasteur Michelet Colombey (574631007);CHAR;9
IRIS;Code IRIS du lieu de résidence;574631101;Magny Nord (574631101);CHAR;9
IRIS;Code IRIS du lieu de résidence;574631102;Magny Sud (574631102);CHAR;9
IRIS;Code IRIS du lieu de résidence;574631202;Val de la Grange-aux-Bois (574631202);CHAR;9
IRIS;Code IRIS du lieu de résidence;574631203;Technopole (574631203);CHAR;9
IRIS;Code IRIS du lieu de résidence;574631204;Coteaux de la Grange aux Bois (574631204);CHAR;9
IRIS;Code IRIS du lieu de résidence;57463XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
